Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score
15505,53,5,7221.92,2,4,4
15506,23,3,1944.16,3,3,3
15507,172,1,951.72,1,1,2
15508,189,6,2000.54,1,4,3
15510,331,1,500.0,1,1,1
15511,12,5,1801.06,4,4,3
15512,156,2,242.0,1,2,1
15513,33,19,29516.440000000002,3,4,4
15514,12,11,8047.4400000000005,4,4,4
15516,45,3,124.86,3,3,1
15517,233,1,534.06,1,1,1
15518,64,8,3843.1,2,4,4
15520,2,1,687.0,4,1,2
15521,40,8,6000.4,3,4,4
15522,33,2,795.98,3,2,2
15523,84,1,824.0200000000001,2,1,2
15524,25,1,880.0,3,1,2
15525,2,3,1468.74,4,3,3
15526,33,2,296.88,3,2,1
15527,19,8,4857.06,3,4,4
15528,254,1,458.66,1,1,1
15529,23,11,7925.2,3,4,4
15530,22,4,2994.62,3,3,3
15531,8,2,3944.78,4,2,4
15532,25,4,3129.46,3,3,3
15533,19,3,1615.14,3,3,3
15535,173,4,1005.8,1,3,2
15537,163,1,221.84,1,1,1
15539,7,1,1076.92,4,1,2
15540,11,1,426.6,4,1,1
15541,114,1,170.26000000000002,2,1,1
15543,288,1,255.72,1,1,1
15544,9,9,7093.42,4,4,4
15545,54,2,577.9399999999999,2,2,1
15547,7,14,9821.2,4,4,4
15549,77,3,3362.92,2,3,4
15550,4,4,1151.26,4,3,2
15551,37,1,872.12,3,1,2
15552,217,1,180.24,1,1,1
15553,60,1,857.86,2,1,2
15554,278,1,434.4,1,1,1
15555,12,16,9589.72,4,4,4
15556,24,1,559.54,3,1,1
15557,29,1,937.82,3,1,2
15561,12,4,1601.18,4,3,3
15562,352,1,269.1,1,1,1
15563,22,4,2800.88,3,3,3
15565,50,2,346.32,3,2,1
15567,19,1,372.02,3,1,1
15568,3,3,1516.58,4,3,3
15569,104,5,2751.42,2,4,3
15570,7,12,8297.64,4,4,4
15571,12,4,1300.8600000000001,4,3,2
15572,5,7,5066.84,4,4,4
15573,32,2,1182.3799999999999,3,2,2
15574,178,4,1351.28,1,3,3
15576,38,1,1842.74,3,1,3
15577,151,3,517.76,1,3,1
15578,162,1,254.2,1,1,1
15579,69,2,655.2,2,2,2
15581,121,13,7351.54,2,4,4
15582,25,3,1365.8200000000002,3,3,3
15584,24,4,1441.72,3,3,3
15585,177,1,910.6,1,1,2
15587,50,4,1827.3600000000001,3,3,3
15589,256,3,957.0600000000001,1,3,2
15592,47,1,777.16,3,1,2
15593,71,1,399.6,2,1,1
15594,16,5,3543.56,4,4,4
15596,101,5,2813.18,2,4,3
15597,35,1,649.14,3,1,2
15598,53,1,481.36,2,1,1
15599,27,2,1523.48,3,2,3
15601,11,14,13553.12,4,4,4
15602,8,9,2595.7400000000002,4,4,3
15603,79,1,96.96000000000001,2,1,1
15604,52,1,432.78,2,1,1
15605,36,5,2396.46,3,4,3
15606,61,9,5840.32,2,4,4
15607,337,1,209.52,1,1,1
15608,28,4,2187.36,3,3,3
15609,184,1,596.96,1,1,1
15610,52,1,224.92000000000002,2,1,1
15611,10,13,3182.9,4,4,3
15612,36,2,390.3,3,2,1
15615,10,23,20799.48,4,4,4
15618,33,4,1553.702,3,3,3
15619,11,1,672.8000000000001,4,1,2
15620,57,3,3106.36,2,3,3
15621,4,4,2586.06,4,3,3
15622,43,9,7419.12,3,4,4
15623,141,1,602.06,2,1,1
15624,117,4,1176.26,2,3,2
15625,104,4,3068.52,2,3,3
15626,75,2,1351.6,2,2,3
15628,5,9,5740.4800000000005,4,4,4
15630,45,2,2372.7,3,2,3
15632,16,8,6570.62,4,4,4
15634,17,1,487.1,4,1,1
15636,90,2,1449.52,2,2,3
15637,53,1,446.72,2,1,1
15639,134,1,850.64,2,1,2
15640,4,15,24832.22,4,4,4
15641,105,4,3774.4,2,3,4
15643,192,3,1328.0,1,3,2
15644,166,4,1607.08,1,3,3
15645,19,1,1224.02,3,1,2
15646,158,3,895.2800000000001,1,3,2
15648,204,2,1279.0,1,2,2
15649,336,2,1632.0,1,2,3
15651,37,3,1292.6,3,3,2
15652,91,1,675.48,2,1,2
15653,93,2,1754.8799999999999,2,2,3
15654,9,2,1845.06,4,2,3
15655,243,1,1121.34,1,1,2
15656,45,4,1497.0,3,3,3
15657,23,1,60.0,3,1,1
15658,190,5,2048.2000000000003,1,4,3
15659,44,1,612.9,3,1,1
15660,25,9,3201.72,3,4,3
15661,317,2,619.6,1,2,2
15663,106,1,276.28,2,1,1
15664,51,1,772.86,3,1,2
15665,168,2,4444.42,1,2,4
15667,40,1,602.64,3,1,1
15668,218,1,152.64000000000001,1,1,1
15669,40,4,1368.68,3,3,3
15670,297,1,346.1,1,1,1
15671,19,7,5314.26,3,4,4
15673,88,4,5452.46,2,3,4
15674,73,5,4893.2,2,4,4
15675,81,3,647.38,2,3,2
15676,19,3,6871.52,3,3,4
15677,49,1,1314.46,3,1,2
15678,53,1,705.4,2,1,2
15679,24,4,1562.56,3,3,3
15680,9,3,2667.36,4,3,3
15681,25,5,2852.32,3,4,3
15683,117,1,387.5,2,1,1
15687,9,9,5986.2,4,4,4
15689,120,2,508.2,2,2,1
15690,4,2,479.52,4,2,1
15691,252,1,273.6,1,1,1
15692,28,1,382.08,3,1,1
15694,1,14,12958.8,4,4,4
15695,267,2,819.96,1,2,2
15696,33,8,5422.22,3,4,4
15699,18,1,619.3,4,1,2
15700,172,2,1393.36,1,2,3
15701,2,4,3058.0,4,3,3
15703,265,1,423.0,1,1,1
15704,140,4,4587.24,2,3,4
15705,201,1,286.2,1,1,1
15706,64,4,2121.12,2,3,3
15707,35,4,1833.96,3,3,3
15708,41,7,6470.5,3,4,4
15709,284,1,266.5,1,1,1
15712,9,5,2144.7200000000003,4,4,3
15713,143,2,713.4,1,2,2
15714,12,2,660.0600000000001,4,2,2
15716,146,4,2202.2200000000003,1,3,3
15717,234,1,300.6,1,1,1
15719,33,13,10060.14,3,4,4
15720,24,1,1197.46,3,1,2
15721,12,1,942.8000000000001,4,1,2
15722,36,5,4422.42,3,4,4
15723,365,1,381.4,1,1,1
15724,201,2,436.5,1,2,1
15725,15,1,830.5,4,1,2
15727,17,7,10318.12,4,4,4
15729,213,1,170.0,1,1,1
15730,66,3,2241.76,2,3,3
15732,212,2,588.24,1,2,1
15733,283,1,324.6,1,1,1
15734,115,2,2678.9,2,2,3
15737,15,8,2376.2400000000002,4,4,3
15738,19,16,9624.84,3,4,4
15739,66,1,898.24,2,1,2
15740,49,1,309.76,3,1,1
15743,16,4,1551.92,4,3,3
15744,78,1,69.6,2,1,1
15745,19,4,2189.18,3,3,3
15746,134,1,393.76,2,1,1
15747,13,3,1893.28,4,3,3
15748,40,1,288.72,3,1,1
15749,235,3,89068.6,1,3,4
15750,3,8,4926.1,4,4,4
15752,40,7,5253.2,3,4,4
15753,305,1,158.4,1,1,1
15754,51,3,917.14,3,3,2
15755,10,6,4728.5,4,4,4
15756,61,4,1056.02,2,3,2
15757,66,2,1428.84,2,2,3
15758,25,1,410.5,3,1,1
15759,218,3,506.08,1,3,1
15762,65,2,1167.5,2,2,2
15763,32,2,2173.84,3,2,3
15764,88,6,6559.94,2,4,4
15766,64,1,630.12,2,1,2
15768,116,3,1243.6599999999999,2,3,2
15769,7,26,112505.44,4,4,4
15773,6,1,1271.3600000000001,4,1,2
15774,69,1,541.6,2,1,1
15775,245,1,209.8,1,1,1
15776,133,1,483.24,2,1,1
15777,241,4,2094.22,1,3,3
15780,184,3,950.5600000000001,1,3,2
15781,25,3,690.92,3,3,2
15782,10,3,5229.4800000000005,4,3,4
15783,11,1,492.6,4,1,1
15785,33,5,4657.9400000000005,3,4,4
15786,46,3,9838.0,3,3,4
15787,26,3,1866.52,3,3,3
15789,358,1,702.6,1,1,2
15790,10,1,437.5,4,1,1
15791,44,2,3225.38,3,2,3
15793,15,3,1931.22,4,3,3
15795,150,1,1220.02,1,1,2
15796,1,8,5417.22,4,4,4
15797,113,4,4414.8,2,3,4
15799,76,3,1768.28,2,3,3
15800,107,2,1393.78,2,2,3
15801,46,3,2127.9,3,3,3
15802,143,1,902.84,1,1,2
15803,51,1,831.6400000000001,3,1,2
15804,1,13,8412.78,4,4,4
15805,23,17,10976.36,3,4,4
15806,46,3,1569.16,3,3,3
15807,50,3,1807.8,3,3,3
15808,306,4,7302.54,1,3,4
15809,36,5,1031.54,3,4,2
15810,79,4,2783.96,2,3,3
15811,22,6,4437.24,3,4,4
15812,107,5,3602.28,2,4,4
15813,208,2,2607.8199999999997,1,2,3
15814,17,4,3890.66,4,3,4
15815,64,5,4201.2,2,4,4
15819,49,4,3810.9,3,3,4
15820,320,1,413.96,1,1,1
15821,44,2,1141.92,3,2,2
15822,3,2,1770.94,4,2,3
15823,372,1,30.0,1,1,1
15825,172,1,1065.88,1,1,2
15826,56,3,3308.62,2,3,3
15827,73,14,3672.1800000000003,2,4,4
15829,99,2,1272.28,2,2,2
15830,38,1,1152.0,3,1,2
15831,58,3,1589.28,2,3,3
15832,254,1,1673.58,1,1,3
15834,70,4,4450.3,2,3,4
15835,44,4,1908.18,3,3,3
15836,50,1,274.74,3,1,1
15837,65,1,783.96,2,1,2
15838,11,19,67286.16,4,4,4
15839,33,3,2096.98,3,3,3
15840,59,2,711.12,2,2,2
15841,73,4,2448.12,2,3,3
15843,304,1,237.90000000000003,1,1,1
15844,46,1,261.47999999999996,3,1,1
15845,18,8,7423.54,4,4,4
15847,38,2,778.54,3,2,2
15850,19,2,469.76,3,2,1
15852,187,2,321.42,1,2,1
15853,52,1,221.6,2,1,1
15854,4,12,5938.24,4,4,4
15855,137,5,1424.48,2,4,3
15856,4,27,32287.28,4,4,4
15857,19,1,594.0,3,1,1
15858,16,5,2855.14,4,4,3
15860,41,8,1930.32,3,4,3
15861,12,8,6293.84,4,4,4
15862,8,4,1665.76,4,3,3
15863,26,2,137.68,3,2,1
15864,22,6,3872.6400000000003,3,4,4
15865,41,3,1790.26,3,3,3
15866,101,1,423.78,2,1,1
15867,5,15,7620.28,4,4,4
15869,277,2,299.28,1,2,1
15870,33,1,702.88,3,1,2
15872,15,2,632.5,4,2,2
15874,64,7,8811.76,2,4,4
15877,2,2,980.66,4,2,2
15880,369,1,658.0600000000001,1,1,2
15881,312,5,1002.7800000000001,1,4,2
15882,199,4,1032.72,1,3,2
15883,2,2,792.96,4,2,2
15885,93,3,758.7,2,3,2
15886,60,1,362.18,2,1,1
15888,81,1,336.62,2,1,1
15889,157,2,840.14,1,2,2
15891,227,1,1023.36,1,1,2
15894,253,2,516.5,1,2,1
15895,150,1,358.34,1,1,1
15897,194,2,417.18,1,2,1
15898,1,5,2767.66,4,4,3
15899,369,1,112.5,1,1,1
15900,24,1,674.56,3,1,2
15901,17,3,703.46,4,3,2
15903,10,7,10253.52,4,4,4
15904,8,1,329.36,4,1,1
15906,20,7,3135.38,3,4,3
15907,4,3,1765.44,4,3,3
15909,174,1,383.88,1,1,1
15910,1,8,2457.76,4,4,3
15912,178,2,529.24,1,2,1
15916,16,8,3005.7200000000003,4,4,3
15917,248,1,246.2,1,1,1
15918,191,2,668.46,1,2,2
15919,20,2,1051.38,3,2,2
15920,154,4,335.0,1,3,1
15921,173,1,646.0600000000001,1,1,2
15922,373,1,739.0,1,1,2
15923,373,1,254.16,1,1,1
15925,194,1,414.3,1,1,1
15930,67,1,853.26,2,1,2
15932,4,8,4991.74,4,4,4
15933,21,3,2214.92,3,3,3
15935,239,2,833.72,1,2,2
15937,64,1,290.7,2,1,1
15938,112,5,809.16,2,4,2
15939,90,15,12230.02,2,4,4
15940,311,1,71.6,1,1,1
15942,134,1,674.88,2,1,2
15944,277,1,650.2,1,1,2
15945,365,1,362.0,1,1,1
15947,83,1,3416.48,2,1,4
15948,8,2,1910.48,4,2,3
15949,17,2,729.44,4,2,2
15950,32,4,3489.42,3,3,4
15951,9,2,1416.44,4,2,3
15952,34,4,1563.82,3,3,3
15953,15,8,3314.56,4,4,3
15955,24,14,8832.52,3,4,4
15957,32,1,857.78,3,1,2
15958,74,1,208.7,2,1,1
15963,20,2,941.52,3,2,2
15965,17,4,1617.74,4,3,3
15967,23,2,795.36,3,2,2
15969,3,3,1332.2,4,3,2
15970,304,1,628.2,1,1,2
15971,18,12,8399.7,4,4,4
15973,367,1,615.64,1,1,2
15974,39,7,6884.3,3,4,4
15975,84,1,742.02,2,1,2
15976,165,2,855.28,1,2,2
15977,17,2,2109.46,4,2,3
15978,77,1,2197.56,2,1,3
15980,89,3,4797.72,2,3,4
15981,25,8,6816.96,3,4,4
15983,22,4,2930.24,3,3,3
15984,3,10,5561.26,4,4,4
15985,123,2,2284.84,2,2,3
15986,30,1,336.24,3,1,1
15987,12,7,2865.54,4,4,3
15988,19,1,313.56,3,1,1
15990,44,2,1584.22,3,2,3
15992,4,1,83.97999999999999,4,1,1
15993,9,7,5555.34,4,4,4
15994,55,1,828.54,2,1,2
15996,88,6,2065.16,2,4,3
15998,37,5,6160.44,3,4,4
16000,3,3,24787.4,4,3,4
16003,30,5,5470.74,3,4,4
16005,12,4,1157.42,4,3,2
16006,211,1,202.8,1,1,1
16007,48,4,3387.62,3,3,4
16008,24,3,957.56,3,3,2
16009,22,4,1944.22,3,3,3
16010,246,3,784.8,1,3,2
16011,8,16,6705.92,4,4,4
16012,35,3,2830.58,3,3,3
16013,4,47,74261.2,4,4,4
16014,38,3,1293.66,3,3,2
16015,4,3,1409.1,4,3,3
16016,3,8,2931.02,4,4,3
16017,47,1,423.76,3,1,1
16018,39,2,817.8000000000001,3,2,2
16019,47,9,7572.4800000000005,3,4,4
16020,17,3,1702.02,4,3,3
16022,260,1,1205.26,1,1,2
16023,46,3,1439.62,3,3,3
16024,12,1,502.06,4,1,1
16025,30,1,879.3199999999999,3,1,2
16026,43,1,472.18,3,1,1
16027,92,6,1869.24,2,4,3
16029,39,63,161701.68,3,4,4
16030,310,1,662.48,1,1,2
16031,92,2,1095.8,2,2,2
16033,6,20,17557.64,4,4,4
16034,196,3,875.4,1,3,2
16036,87,2,1517.84,2,2,3
16037,270,3,1710.04,1,3,3
16038,8,3,943.5600000000001,4,3,2
16040,65,3,2627.1,2,3,3
16041,31,3,6332.8,3,3,4
16042,22,5,2354.94,3,4,3
16043,38,4,1547.98,3,3,3
16045,120,4,2681.4,2,3,3
16048,373,2,512.88,1,2,1
16049,40,3,2149.62,3,3,3
16050,174,1,275.8,1,1,1
16052,54,1,724.12,2,1,2
16053,33,2,3023.9,3,2,3
16054,145,1,1567.8,1,1,3
16055,221,1,269.6,1,1,1
16056,45,1,1301.5,3,1,2
16057,16,7,4526.24,4,4,4
16059,66,6,2906.32,2,4,3
16062,10,4,2307.24,4,3,3
16063,260,1,670.64,1,1,2
16065,365,1,734.28,1,1,2
16066,17,5,3042.08,4,4,3
16070,22,2,1704.3,3,2,3
16071,45,1,652.48,3,1,2
16072,288,1,1168.6399999999999,1,1,2
16073,297,1,244.79999999999998,1,1,1
16076,3,10,4469.46,4,4,4
16078,284,1,158.4,1,1,1
16079,17,3,2704.0,4,3,3
16080,82,2,434.32,2,2,1
16081,56,5,5598.84,2,4,4
16083,101,2,2635.24,2,2,3
16084,299,1,872.36,1,1,2
16085,23,5,1963.02,3,4,3
16086,59,5,2242.78,2,4,3
16091,155,2,630.12,1,2,2
16092,115,3,1635.72,2,3,3
16093,107,1,34.0,2,1,1
16094,12,4,2156.46,4,3,3
16096,264,1,641.24,1,1,2
16097,240,1,370.09999999999997,1,1,1
16098,88,7,4011.26,2,4,4
16099,50,3,1463.8,3,3,3
16101,71,1,2581.4,2,1,3
16102,42,3,3684.28,3,3,4
16103,7,6,2859.28,4,4,3
16104,62,1,596.42,2,1,1
16105,249,1,673.92,1,1,2
16106,66,1,216.76,2,1,1
16107,18,7,6408.320000000001,4,4,4
16108,85,1,1685.0,2,1,3
16109,219,2,1223.76,1,2,2
16110,45,3,2641.9,3,3,3
16112,143,4,391.47999999999996,1,3,1
16113,183,1,322.76,1,1,1
16114,171,1,271.50000000000006,1,1,1
16115,10,8,3321.7599999999998,4,4,4
16116,212,1,1225.56,1,1,2
16117,190,1,464.42,1,1,1
16119,8,2,846.72,4,2,2
16120,59,4,2618.28,2,3,3
16121,57,2,1709.32,2,2,3
16122,73,4,1368.8400000000001,2,3,3
16123,52,1,615.56,2,1,2
16124,317,1,498.0,1,1,1
16125,367,1,578.7,1,1,1
16126,29,4,12575.54,3,3,4
16127,39,1,1312.5,3,1,2
16128,18,5,3760.44,4,4,4
16131,52,6,7013.08,2,4,4
16133,4,33,29178.08,4,4,4
16134,22,2,1236.18,3,2,2
16135,263,1,1035.1,1,1,2
16136,60,3,1418.76,2,3,3
16139,19,3,1270.82,3,3,2
16140,66,2,1450.36,2,2,3
16141,88,1,1240.8,2,1,2
16142,250,1,1070.68,1,1,2
16143,3,6,4849.88,4,4,4
16144,247,1,350.4,1,1,1
16145,9,11,7598.9800000000005,4,4,4
16146,157,3,1468.26,1,3,3
16147,134,1,750.0,2,1,2
16148,296,1,152.64000000000001,1,1,1
16149,5,2,561.04,4,2,1
16150,43,5,4106.04,3,4,4
16152,269,1,3658.08,1,1,4
16153,50,5,3648.46,3,4,4
16156,9,9,6184.08,4,4,4
16157,16,3,1313.38,4,3,2
16159,282,1,696.4,1,1,2
16160,65,2,2050.88,2,2,3
16161,2,19,11067.34,4,4,4
16162,252,1,74.8,1,1,1
16163,232,2,1713.2,1,2,3
16164,17,3,1644.96,4,3,3
16168,11,27,7575.2,4,4,4
16169,8,4,3645.94,4,3,4
16170,51,6,3770.1,3,4,4
16171,59,1,146.4,2,1,1
16172,95,5,2280.42,2,4,3
16173,16,6,2836.64,4,4,3
16174,126,3,2019.1000000000001,2,3,3
16175,94,4,2075.18,2,3,3
16177,50,1,663.9,3,1,2
16178,138,1,395.8,2,1,1
16179,61,1,431.66,2,1,1
16180,100,8,20508.36,2,4,4
16181,73,1,611.08,2,1,1
16182,72,4,13235.3,2,3,4
16183,67,1,677.4200000000001,2,1,2
16184,64,6,2317.58,2,4,3
16185,17,2,1058.82,4,2,2
16186,23,12,8013.88,3,4,4
16187,32,15,13822.880000000001,3,4,4
16188,45,4,1963.72,3,3,3
16189,16,2,430.96,4,2,1
16190,40,1,430.16,3,1,1
16191,3,13,10361.04,4,4,4
16193,237,1,628.9,1,1,2
16198,75,1,801.3620000000001,2,1,2
16200,4,2,2137.7400000000002,4,2,3
16201,3,4,3726.94,4,3,4
16202,361,1,730.54,1,1,2
16203,59,4,1185.8,2,3,2
16204,23,1,768.36,3,1,2
16205,31,4,1515.26,3,3,3
16206,55,4,1074.1200000000001,2,3,2
16207,25,1,788.76,3,1,2
16208,45,2,1328.52,3,2,2
16209,89,5,4525.24,2,4,4
16210,2,18,42172.6,4,4,4
16211,89,1,1094.04,2,1,2
16212,19,2,1380.68,3,2,3
16213,79,1,318.0,2,1,1
16214,171,3,2125.5,1,3,3
16215,81,1,484.7,2,1,1
16216,267,1,1829.8600000000001,1,1,3
16217,235,2,608.5,1,2,1
16218,30,7,6169.36,3,4,4
16221,37,3,1721.72,3,3,3
16222,318,1,1547.1000000000001,1,1,3
16224,57,4,2590.6,2,3,3
16225,45,5,2192.64,3,4,3
16226,203,3,510.24,1,3,1
16227,225,1,628.44,1,1,2
16229,87,2,2021.2,2,2,3
16230,190,2,1084.06,1,2,2
16232,44,4,1981.76,3,3,3
16233,71,3,1073.3600000000001,2,3,2
16235,41,5,1734.62,3,4,3
16236,78,1,864.4,2,1,2
16239,57,2,828.4,2,2,2
16240,24,2,7437.6,3,2,4
16241,10,13,5180.62,4,4,4
16242,8,7,7159.72,4,4,4
16243,34,2,818.2,3,2,2
16244,212,2,3045.5,1,2,3
16245,24,3,2827.32,3,3,3
16247,170,1,229.12,1,1,1
16248,62,1,305.88,2,1,1
16249,53,5,3600.14,2,4,4
16250,261,2,778.88,1,2,2
16253,67,2,7367.72,2,2,4
16255,17,8,5239.82,4,4,4
16256,267,1,1504.8600000000001,1,1,3
16257,177,1,93.9,1,1,1
16258,45,5,10407.02,3,4,4
16260,51,1,2070.9,3,1,3
16261,17,4,1457.08,4,3,3
16265,9,9,10894.0,4,4,4
16266,74,7,1723.78,2,4,3
16268,71,2,1335.3,2,2,2
16270,353,1,2282.48,1,1,3
16271,3,5,2809.28,4,4,3
16272,117,1,823.4,2,1,2
16274,373,1,703.5,1,1,2
16275,197,1,1119.74,1,1,2
16276,177,1,1621.2,1,1,3
16278,100,1,1132.76,2,1,2
16279,21,3,3005.56,3,3,3
16281,72,1,4124.12,2,1,4
16282,340,1,336.6,1,1,1
16283,6,5,3141.62,4,4,3
16284,31,2,1625.36,3,2,3
16287,170,1,285.0,1,1,1
16292,122,1,604.5,2,1,1
16293,22,10,4497.9800000000005,3,4,4
16295,10,4,2657.1,4,3,3
16297,269,1,603.8,1,1,1
16298,23,3,1196.4,3,3,2
16302,127,1,466.44,2,1,1
16303,26,3,10721.26,3,3,4
16305,139,1,722.4399999999999,2,1,2
16306,214,6,1264.54,1,4,2
16308,38,4,5120.0,3,3,4
16309,106,2,1413.14,2,2,3
16311,18,2,1232.52,4,2,2
16313,3,2,548.3000000000001,4,2,1
16315,331,1,452.74,1,1,1
16316,64,8,5877.82,2,4,4
16317,120,3,2683.3,2,3,3
16318,35,1,656.3,3,1,2
16319,218,1,808.8000000000001,1,1,2
16320,172,2,2076.92,1,2,3
16321,72,5,747.3000000000001,2,4,2
16322,1,2,653.5,4,2,2
16323,196,1,415.00000000000006,1,1,1
16324,128,3,817.1800000000001,2,3,2
16325,47,3,1188.48,3,3,2
16326,6,14,6078.4400000000005,4,4,4
16327,14,6,7640.54,4,4,4
16330,18,3,503.82,4,3,1
16332,28,7,3165.6,3,4,3
16333,8,22,53253.6,4,4,4
16337,37,1,302.1,3,1,1
16338,157,1,429.59999999999997,1,1,1
16339,284,1,188.1,1,1,1
16340,107,1,1068.62,2,1,2
16341,25,4,3943.74,3,3,4
16342,75,4,644.82,2,3,2
16343,16,2,657.16,4,2,2
16344,158,1,202.20000000000002,1,1,1
16345,44,1,1130.92,3,1,2
16347,11,2,1694.9,4,2,3
16348,32,7,2831.3,3,4,3
16349,291,1,107.0,1,1,1
16350,21,4,2232.94,3,3,3
16351,333,1,307.8,1,1,1
16352,18,2,988.88,4,2,2
16353,4,23,13351.42,4,4,4
16354,63,2,791.6,2,2,2
16356,198,3,423.54,1,3,1
16357,33,3,1317.76,3,3,2
16358,1,4,4055.0,4,3,4
16359,7,9,3501.84,4,4,4
16360,5,6,6900.82,4,4,4
16361,10,4,1782.42,4,3,3
16362,32,5,1419.98,3,4,3
16363,53,1,218.72000000000003,2,1,1
16364,12,2,1411.58,4,2,3
16365,18,9,3080.84,4,4,3
16366,19,1,654.6,3,1,2
16367,37,2,1601.34,3,2,3
16368,2,2,959.82,4,2,2
16369,18,3,3090.82,4,3,3
16370,82,4,2603.82,2,3,3
16372,33,2,711.46,3,2,2
16374,66,2,933.46,2,2,2
16376,9,2,1949.92,4,2,3
16377,267,1,1352.4,1,1,3
16378,247,3,725.9,1,3,2
16379,4,4,4314.8,4,3,4
16380,61,1,3486.2999999999997,2,1,4
16383,75,2,1287.52,2,2,2
16384,90,2,1169.0,2,2,2
16385,60,3,1109.72,2,3,2
16386,29,2,605.14,3,2,1
16387,323,1,188.72,1,1,1
16389,53,4,2764.14,2,3,3
16392,270,1,435.78,1,1,1
16393,2,13,6081.92,4,4,4
16394,57,5,3110.68,2,4,3
16395,61,5,2964.12,2,4,3
16398,154,2,3411.6,1,2,4
16399,19,2,816.04,3,2,2
16400,95,1,607.86,2,1,1
16401,1,12,8196.64,4,4,4
16402,265,2,586.9,1,2,1
16403,312,1,355.0,1,1,1
16404,70,1,886.1,2,1,2
16405,302,2,334.5,1,2,1
16406,19,1,308.7,3,1,1
16407,13,10,4159.36,4,4,4
16409,36,5,4045.96,3,4,4
16411,19,2,423.4,3,2,1
16412,54,1,271.98,2,1,1
16413,57,1,524.4,2,1,1
16414,22,2,252.5,3,2,1
16415,44,1,400.54,3,1,1
16416,27,3,2102.8,3,3,3
16418,45,3,1262.24,3,3,2
16419,113,6,1917.42,2,4,3
16422,17,51,69368.8,4,4,4
16423,25,1,692.24,3,1,2
16424,191,1,267.12,1,1,1
16425,302,1,605.4,1,1,1
16426,2,10,3727.52,4,4,4
16427,263,2,482.12,1,2,1
16429,106,1,569.1,2,1,1
16430,57,1,601.7,2,1,1
16431,213,3,1246.56,1,3,2
16432,64,1,574.8,2,1,1
16433,28,1,368.52,3,1,1
16434,29,7,3023.6,3,4,3
16438,6,5,1596.7,4,4,3
16440,8,5,7281.34,4,4,4
16441,67,2,762.4,2,2,2
16442,2,3,1218.6,4,3,2
16444,46,4,1309.34,3,3,2
16445,34,1,461.02,3,1,1
16446,1,2,336945.0,4,2,4
16447,136,1,511.82,2,1,1
16448,198,1,365.98,1,1,1
16449,198,2,1415.38,1,2,3
16450,150,1,623.84,1,1,2
16451,88,1,533.94,2,1,1
16454,45,2,13.8,3,2,1
16455,64,7,3682.36,2,4,4
16456,99,5,4316.36,2,4,4
16457,218,1,416.72,1,1,1
16458,3,18,6965.4800000000005,4,4,4
16460,28,3,1622.46,3,3,3
16461,178,1,285.84,1,1,1
16462,74,3,272.0,2,3,1
16463,21,4,2844.8,3,3,3
16464,20,3,2597.32,3,3,3
16466,34,7,3191.92,3,4,3
16468,74,1,149.8,2,1,1
16469,24,4,1250.84,3,3,2
16470,52,4,1505.54,2,3,3
16471,275,1,447.90000000000003,1,1,1
16473,165,3,632.22,1,3,2
16474,7,7,3621.3,4,4,4
16475,88,4,1088.6,2,3,2
16477,64,7,4988.92,2,4,4
16478,25,3,662.0,3,3,2
16479,10,2,601.66,4,2,1
16480,76,1,1538.58,2,1,3
16482,16,1,441.24,4,1,1
16483,192,1,278.7,1,1,1
16484,174,2,808.6,1,2,2
16485,77,1,727.3,2,1,2
16488,33,3,997.6,3,3,2
16491,47,1,1463.0,3,1,3
16493,80,4,2703.26,2,3,3
16494,297,1,1653.06,1,1,3
16495,3,3,1296.52,4,3,2
16496,9,3,3199.04,4,3,3
16497,50,6,5931.38,3,4,4
16498,161,2,201.94,1,2,1
16499,360,2,730.9,1,2,2
16500,5,6,801.72,4,4,2
16503,107,4,2863.86,2,3,3
16504,25,1,931.76,3,1,2
16505,32,1,1555.2,3,1,3
16506,20,2,180.60000000000002,3,2,1
16509,297,1,727.4,1,1,2
16510,372,1,496.2,1,1,1
16511,22,3,1836.66,3,3,3
16513,5,4,1749.18,4,3,3
16515,52,5,3248.28,2,4,3
16516,30,1,203.39999999999998,3,1,1
16517,277,1,325.4,1,1,1
16518,61,2,968.64,2,2,2
16519,25,2,430.15999999999997,3,2,1
16520,186,3,2093.14,1,3,3
16523,2,21,18836.940000000002,4,4,4
16525,2,26,26054.9,4,4,4
16526,172,1,580.72,1,1,1
16527,81,1,456.12,2,1,1
16528,4,1,488.82,4,1,1
16529,190,1,910.5,1,1,2
16531,22,7,2489.18,3,4,3
16532,18,3,13497.6,4,3,4
16533,19,3,2165.62,3,3,3
16535,5,1,1187.5,4,1,2
16536,110,1,1096.24,2,1,2
16539,3,4,2777.62,4,3,3
16542,54,1,239.24,2,1,1
16545,165,1,678.6,1,1,2
16546,291,2,1574.3,1,2,3
16549,10,10,8069.8,4,4,4
16550,109,5,4597.94,2,4,4
16551,96,3,1844.24,2,3,3
16552,243,2,759.46,1,2,2
16553,163,12,11439.64,1,4,4
16554,42,3,1674.2,3,3,3
16555,35,2,571.78,3,2,1
16556,67,7,6627.58,2,4,4
16557,24,2,563.7,3,2,1
16558,1,20,16676.98,4,4,4
16560,27,2,1682.82,3,2,3
16561,6,2,1022.24,4,2,2
16563,54,1,2155.48,2,1,3
16565,364,1,347.4,1,1,1
